"Stock","Age","Date","UCI.Total","Fate"
"Kenai",0.2,2024-09-13,0,"Escapement"
"Kenai",0.3,2024-09-13,0,"Escapement"
"Kenai",0.4,2024-09-13,0,"Escapement"
"Kenai",1.1,2024-09-13,3843.542324046,"Escapement"
"Kenai",1.2,2024-09-13,607279.687199268,"Escapement"
"Kenai",1.3,2024-09-13,1099253.10467716,"Escapement"
"Kenai",1.4,2024-09-13,19217.71162023,"Escapement"
"Kenai",2.1,2024-09-13,1921.771162023,"Escapement"
"Kenai",2.2,2024-09-13,151819.921799817,"Escapement"
"Kenai",2.3,2024-09-13,38435.42324046,"Escapement"
"Kenai",2.4,2024-09-13,0,"Escapement"
"Kenai",3.2,2024-09-13,0,"Escapement"
"Kenai",0.2,2024-09-14,0,"Escapement"
"Kenai",0.3,2024-09-14,0,"Escapement"
"Kenai",0.4,2024-09-14,0,"Escapement"
"Kenai",1.1,2024-09-14,3843.542324046,"Escapement"
"Kenai",1.2,2024-09-14,607279.687199268,"Escapement"
"Kenai",1.3,2024-09-14,1099253.10467716,"Escapement"
"Kenai",1.4,2024-09-14,19217.71162023,"Escapement"
"Kenai",2.1,2024-09-14,1921.771162023,"Escapement"
"Kenai",2.2,2024-09-14,151819.921799817,"Escapement"
"Kenai",2.3,2024-09-14,38435.42324046,"Escapement"
"Kenai",2.4,2024-09-14,0,"Escapement"
"Kenai",3.2,2024-09-14,0,"Escapement"
"Kenai",0.2,2024-09-15,0,"Escapement"
"Kenai",0.3,2024-09-15,0,"Escapement"
"Kenai",0.4,2024-09-15,0,"Escapement"
"Kenai",1.1,2024-09-15,3843.542324046,"Escapement"
"Kenai",1.2,2024-09-15,607279.687199268,"Escapement"
"Kenai",1.3,2024-09-15,1099253.10467716,"Escapement"
"Kenai",1.4,2024-09-15,19217.71162023,"Escapement"
"Kenai",2.1,2024-09-15,1921.771162023,"Escapement"
"Kenai",2.2,2024-09-15,151819.921799817,"Escapement"
"Kenai",2.3,2024-09-15,38435.42324046,"Escapement"
"Kenai",2.4,2024-09-15,0,"Escapement"
"Kenai",3.2,2024-09-15,0,"Escapement"
"Susitna",1.2,2024-06-01,0,"Escapement"
"Susitna",1.3,2024-06-01,0,"Escapement"
"Susitna",2.2,2024-06-01,0,"Escapement"
"Susitna",2.3,2024-06-01,0,"Escapement"
"Susitna",1.2,2024-06-02,0,"Escapement"
"Susitna",1.3,2024-06-02,0,"Escapement"
"Susitna",2.2,2024-06-02,0,"Escapement"
"Susitna",2.3,2024-06-02,0,"Escapement"
"Susitna",1.2,2024-06-03,0,"Escapement"
"Susitna",1.3,2024-06-03,0,"Escapement"
"Susitna",2.2,2024-06-03,0,"Escapement"
"Susitna",2.3,2024-06-03,0,"Escapement"
"Susitna",1.2,2024-06-04,0,"Escapement"
"Susitna",1.3,2024-06-04,0,"Escapement"
"Susitna",2.2,2024-06-04,0,"Escapement"
"Susitna",2.3,2024-06-04,0,"Escapement"
"Susitna",1.2,2024-06-05,0,"Escapement"
"Susitna",1.3,2024-06-05,0,"Escapement"
"Susitna",2.2,2024-06-05,0,"Escapement"
"Susitna",2.3,2024-06-05,0,"Escapement"
"Susitna",1.2,2024-06-06,0,"Escapement"
"Susitna",1.3,2024-06-06,0,"Escapement"
"Susitna",2.2,2024-06-06,0,"Escapement"
"Susitna",2.3,2024-06-06,0,"Escapement"
"Susitna",1.2,2024-06-07,0,"Escapement"
"Susitna",1.3,2024-06-07,0,"Escapement"
"Susitna",2.2,2024-06-07,0,"Escapement"
"Susitna",2.3,2024-06-07,0,"Escapement"
"Susitna",1.2,2024-06-08,0,"Escapement"
"Susitna",1.3,2024-06-08,0,"Escapement"
"Susitna",2.2,2024-06-08,0,"Escapement"
"Susitna",2.3,2024-06-08,0,"Escapement"
"Susitna",1.2,2024-06-09,0,"Escapement"
"Susitna",1.3,2024-06-09,0,"Escapement"
"Susitna",2.2,2024-06-09,0,"Escapement"
"Susitna",2.3,2024-06-09,0,"Escapement"
"Susitna",1.2,2024-06-10,0,"Escapement"
"Susitna",1.3,2024-06-10,0,"Escapement"
"Susitna",2.2,2024-06-10,0,"Escapement"
"Susitna",2.3,2024-06-10,0,"Escapement"
"Susitna",1.2,2024-06-11,0,"Escapement"
"Susitna",1.3,2024-06-11,0,"Escapement"
"Susitna",2.2,2024-06-11,0,"Escapement"
"Susitna",2.3,2024-06-11,0,"Escapement"
"Susitna",1.2,2024-06-12,0,"Escapement"
"Susitna",1.3,2024-06-12,0,"Escapement"
"Susitna",2.2,2024-06-12,0,"Escapement"
"Susitna",2.3,2024-06-12,0,"Escapement"
"Susitna",1.2,2024-06-13,0,"Escapement"
"Susitna",1.3,2024-06-13,0,"Escapement"
"Susitna",2.2,2024-06-13,0,"Escapement"
"Susitna",2.3,2024-06-13,0,"Escapement"
"Susitna",1.2,2024-06-14,0,"Escapement"
"Susitna",1.3,2024-06-14,0,"Escapement"
"Susitna",2.2,2024-06-14,0,"Escapement"
"Susitna",2.3,2024-06-14,0,"Escapement"
"Susitna",1.2,2024-06-15,0,"Escapement"
"Susitna",1.3,2024-06-15,0,"Escapement"
"Susitna",2.2,2024-06-15,0,"Escapement"
"Susitna",2.3,2024-06-15,0,"Escapement"
"Susitna",1.2,2024-06-16,0,"Escapement"
"Susitna",1.3,2024-06-16,0,"Escapement"
"Susitna",2.2,2024-06-16,0,"Escapement"
"Susitna",2.3,2024-06-16,0,"Escapement"
"Susitna",1.2,2024-06-17,0,"Escapement"
"Susitna",1.3,2024-06-17,0,"Escapement"
"Susitna",2.2,2024-06-17,0,"Escapement"
"Susitna",2.3,2024-06-17,0,"Escapement"
"Susitna",1.2,2024-06-18,0,"Escapement"
"Susitna",1.3,2024-06-18,0,"Escapement"
"Susitna",2.2,2024-06-18,0,"Escapement"
"Susitna",2.3,2024-06-18,0,"Escapement"
"Susitna",1.2,2024-06-19,0,"Escapement"
"Susitna",1.3,2024-06-19,0,"Escapement"
"Susitna",2.2,2024-06-19,0,"Escapement"
"Susitna",2.3,2024-06-19,0,"Escapement"
"Susitna",1.2,2024-06-20,0,"Escapement"
"Susitna",1.3,2024-06-20,0,"Escapement"
"Susitna",2.2,2024-06-20,0,"Escapement"
"Susitna",2.3,2024-06-20,0,"Escapement"
"Susitna",1.2,2024-06-21,0,"Escapement"
"Susitna",1.3,2024-06-21,0,"Escapement"
"Susitna",2.2,2024-06-21,0,"Escapement"
"Susitna",2.3,2024-06-21,0,"Escapement"
"Susitna",1.2,2024-06-22,0,"Escapement"
"Susitna",1.3,2024-06-22,0,"Escapement"
"Susitna",2.2,2024-06-22,0,"Escapement"
"Susitna",2.3,2024-06-22,0,"Escapement"
"Susitna",1.2,2024-06-23,0,"Escapement"
"Susitna",1.3,2024-06-23,0,"Escapement"
"Susitna",2.2,2024-06-23,0,"Escapement"
"Susitna",2.3,2024-06-23,0,"Escapement"
"Susitna",1.2,2024-06-24,0,"Escapement"
"Susitna",1.3,2024-06-24,0,"Escapement"
"Susitna",2.2,2024-06-24,0,"Escapement"
"Susitna",2.3,2024-06-24,0,"Escapement"
"Susitna",1.2,2024-06-25,0,"Escapement"
"Susitna",1.3,2024-06-25,0,"Escapement"
"Susitna",2.2,2024-06-25,0,"Escapement"
"Susitna",2.3,2024-06-25,0,"Escapement"
"Susitna",1.2,2024-06-26,0,"Escapement"
"Susitna",1.3,2024-06-26,0,"Escapement"
"Susitna",2.2,2024-06-26,0,"Escapement"
"Susitna",2.3,2024-06-26,0,"Escapement"
"Susitna",1.2,2024-06-27,0,"Escapement"
"Susitna",1.3,2024-06-27,0,"Escapement"
"Susitna",2.2,2024-06-27,0,"Escapement"
"Susitna",2.3,2024-06-27,0,"Escapement"
"Susitna",1.2,2024-06-28,0,"Escapement"
"Susitna",1.3,2024-06-28,0,"Escapement"
"Susitna",2.2,2024-06-28,0,"Escapement"
"Susitna",2.3,2024-06-28,0,"Escapement"
"Susitna",1.2,2024-06-29,0,"Escapement"
"Susitna",1.3,2024-06-29,0,"Escapement"
"Susitna",2.2,2024-06-29,0,"Escapement"
"Susitna",2.3,2024-06-29,0,"Escapement"
"Susitna",1.2,2024-06-30,0,"Escapement"
"Susitna",1.3,2024-06-30,0,"Escapement"
"Susitna",2.2,2024-06-30,0,"Escapement"
"Susitna",2.3,2024-06-30,0,"Escapement"
"Susitna",1.2,2024-07-01,0,"Escapement"
"Susitna",1.3,2024-07-01,0,"Escapement"
"Susitna",2.2,2024-07-01,0,"Escapement"
"Susitna",2.3,2024-07-01,0,"Escapement"
"Susitna",1.2,2024-07-02,0,"Escapement"
"Susitna",1.3,2024-07-02,0,"Escapement"
"Susitna",2.2,2024-07-02,0,"Escapement"
"Susitna",2.3,2024-07-02,0,"Escapement"
"Susitna",1.2,2024-07-03,0,"Escapement"
"Susitna",1.3,2024-07-03,0,"Escapement"
"Susitna",2.2,2024-07-03,0,"Escapement"
"Susitna",2.3,2024-07-03,0,"Escapement"
"Susitna",1.2,2024-07-04,0,"Escapement"
"Susitna",1.3,2024-07-04,0,"Escapement"
"Susitna",2.2,2024-07-04,0,"Escapement"
"Susitna",2.3,2024-07-04,0,"Escapement"
"Susitna",1.2,2024-07-05,0,"Escapement"
"Susitna",1.3,2024-07-05,0,"Escapement"
"Susitna",2.2,2024-07-05,0,"Escapement"
"Susitna",2.3,2024-07-05,0,"Escapement"
"Susitna",1.2,2024-07-06,0,"Escapement"
"Susitna",1.3,2024-07-06,0,"Escapement"
"Susitna",2.2,2024-07-06,0,"Escapement"
"Susitna",2.3,2024-07-06,0,"Escapement"
"Susitna",1.2,2024-07-07,491.3950646149,"Escapement"
"Susitna",1.3,2024-07-07,709.257962018326,"Escapement"
"Susitna",2.2,2024-07-07,58.7069221050886,"Escapement"
"Susitna",2.3,2024-07-07,122.020251261685,"Escapement"
"Susitna",1.2,2024-07-08,782.47621753965,"Escapement"
"Susitna",1.3,2024-07-08,1129.39165926485,"Escapement"
"Susitna",2.2,2024-07-08,93.48236003995,"Escapement"
"Susitna",2.3,2024-07-08,194.29976315555,"Escapement"
"Susitna",1.2,2024-07-09,1032.86860715234,"Escapement"
"Susitna",1.3,2024-07-09,1490.7969902296,"Escapement"
"Susitna",2.2,2024-07-09,123.396715252734,"Escapement"
"Susitna",2.3,2024-07-09,256.475687365326,"Escapement"
"Susitna",1.2,2024-07-10,1315.81200741468,"Escapement"
"Susitna",1.3,2024-07-10,1899.18501421977,"Escapement"
"Susitna",2.2,2024-07-10,157.19993664318,"Escapement"
"Susitna",2.3,2024-07-10,326.734481722373,"Escapement"
"Susitna",1.2,2024-07-11,1605.64119839136,"Escapement"
"Susitna",1.3,2024-07-11,2317.51168481147,"Escapement"
"Susitna",2.2,2024-07-11,191.825802801977,"Escapement"
"Susitna",2.3,2024-07-11,398.703113995189,"Escapement"
"Susitna",1.2,2024-07-12,1990.61949742087,"Escapement"
"Susitna",1.3,2024-07-12,2873.17238116978,"Escapement"
"Susitna",2.2,2024-07-12,237.819123941633,"Escapement"
"Susitna",2.3,2024-07-12,494.298597467719,"Escapement"
"Susitna",1.2,2024-07-13,2490.77829567221,"Escapement"
"Susitna",1.3,2024-07-13,3595.07952977187,"Escapement"
"Susitna",2.2,2024-07-13,297.573048479169,"Escapement"
"Susitna",2.3,2024-07-13,618.495006076747,"Escapement"
"Susitna",1.2,2024-07-14,3412.22228944691,"Escapement"
"Susitna",1.3,2024-07-14,4925.05114772216,"Escapement"
"Susitna",2.2,2024-07-14,407.657875662214,"Escapement"
"Susitna",2.3,2024-07-14,847.302407168722,"Escapement"
"Susitna",1.2,2024-07-15,4860.74226335631,"Escapement"
"Susitna",1.3,2024-07-15,7015.78098735325,"Escapement"
"Susitna",2.2,2024-07-15,580.712420568169,"Escapement"
"Susitna",2.3,2024-07-15,1206.99012872228,"Escapement"
"Susitna",1.2,2024-07-16,7095.49434064955,"Escapement"
"Susitna",1.3,2024-07-16,10241.3235662137,"Escapement"
"Susitna",2.2,2024-07-16,847.698040842267,"Escapement"
"Susitna",2.3,2024-07-16,1761.91025229453,"Escapement"
"Susitna",1.2,2024-07-17,9847.93268346702,"Escapement"
"Susitna",1.3,2024-07-17,14214.0716668437,"Escapement"
"Susitna",2.2,2024-07-17,1176.53159051879,"Escapement"
"Susitna",2.3,2024-07-17,2445.37909917049,"Escapement"
"Susitna",1.2,2024-07-18,12540.9028337515,"Escapement"
"Susitna",1.3,2024-07-18,18100.9860013696,"Escapement"
"Susitna",2.2,2024-07-18,1498.26048083229,"Escapement"
"Susitna",2.3,2024-07-18,3114.08116404663,"Escapement"
"Susitna",1.2,2024-07-19,16113.3762525505,"Escapement"
"Susitna",1.3,2024-07-19,23257.3365609092,"Escapement"
"Susitna",2.2,2024-07-19,1925.06354383068,"Escapement"
"Susitna",2.3,2024-07-19,4001.17616270961,"Escapement"
"Susitna",1.2,2024-07-20,20530.2980053183,"Escapement"
"Susitna",1.3,2024-07-20,29632.5265991274,"Escapement"
"Susitna",2.2,2024-07-20,2452.75276978419,"Escapement"
"Susitna",2.3,2024-07-20,5097.95946577006,"Escapement"
"Susitna",1.2,2024-07-21,24295.5735641191,"Escapement"
"Susitna",1.3,2024-07-21,35067.1592635099,"Escapement"
"Susitna",2.2,2024-07-21,2902.58988629643,"Escapement"
"Susitna",2.3,2024-07-21,6032.92992607457,"Escapement"
"Susitna",1.2,2024-07-22,27299.0302775233,"Escapement"
"Susitna",1.3,2024-07-22,39402.2162084321,"Escapement"
"Susitna",2.2,2024-07-22,3261.41257707378,"Escapement"
"Susitna",2.3,2024-07-22,6778.73013697083,"Escapement"
"Susitna",1.2,2024-07-23,30452.0964437211,"Escapement"
"Susitna",1.3,2024-07-23,43953.2128386057,"Escapement"
"Susitna",2.2,2024-07-23,3638.10909509076,"Escapement"
"Susitna",2.3,2024-07-23,7561.68046258243,"Escapement"
"Susitna",1.2,2024-07-24,34011.4242620654,"Escapement"
"Susitna",1.3,2024-07-24,49090.5896182697,"Escapement"
"Susitna",2.2,2024-07-24,4063.34165444048,"Escapement"
"Susitna",2.3,2024-07-24,8445.5112252244,"Escapement"
"Susitna",1.2,2024-07-25,37528.1853741756,"Escapement"
"Susitna",1.3,2024-07-25,54166.5274916696,"Escapement"
"Susitna",2.2,2024-07-25,4483.48877340403,"Escapement"
"Susitna",2.3,2024-07-25,9318.7720807507,"Escapement"
"Susitna",1.2,2024-07-26,41088.139173494,"Escapement"
"Susitna",1.3,2024-07-26,59304.807784661,"Escapement"
"Susitna",2.2,2024-07-26,4908.79611864179,"Escapement"
"Susitna",2.3,2024-07-26,10202.7582832032,"Escapement"
"Susitna",1.2,2024-07-27,44229.9376821592,"Escapement"
"Susitna",1.3,2024-07-27,63839.5411749412,"Escapement"
"Susitna",2.2,2024-07-27,5284.1464906742,"Escapement"
"Susitna",2.3,2024-07-27,10982.9106922254,"Escapement"
"Susitna",1.2,2024-07-28,46907.8842890669,"Escapement"
"Susitna",1.3,2024-07-28,67704.7711896092,"Escapement"
"Susitna",2.2,2024-07-28,5604.08051967492,"Escapement"
"Susitna",2.3,2024-07-28,11647.8822016489,"Escapement"
"Susitna",1.2,2024-07-29,49409.9302422717,"Escapement"
"Susitna",1.3,2024-07-29,71316.1139592745,"Escapement"
"Susitna",2.2,2024-07-29,5902.99971413867,"Escapement"
"Susitna",2.3,2024-07-29,12269.1751243151,"Escapement"
"Susitna",1.2,2024-07-30,51230.90889573,"Escapement"
"Susitna",1.3,2024-07-30,73944.4342287157,"Escapement"
"Susitna",2.2,2024-07-30,6120.55186242364,"Escapement"
"Susitna",2.3,2024-07-30,12721.3495331307,"Escapement"
"Susitna",1.2,2024-07-31,52767.0662060038,"Escapement"
"Susitna",1.3,2024-07-31,76161.6559341844,"Escapement"
"Susitna",2.2,2024-07-31,6304.07643165407,"Escapement"
"Susitna",2.3,2024-07-31,13102.7988281577,"Escapement"
"Susitna",1.2,2024-08-01,54111.0473572499,"Escapement"
"Susitna",1.3,2024-08-01,78101.4990481377,"Escapement"
"Susitna",2.2,2024-08-01,6464.64173325869,"Escapement"
"Susitna",2.3,2024-08-01,13436.5281013536,"Escapement"
"Susitna",1.2,2024-08-02,55485.0755952496,"Escapement"
"Susitna",1.3,2024-08-02,80084.7108018068,"Escapement"
"Susitna",2.2,2024-08-02,6628.79675748884,"Escapement"
"Susitna",2.3,2024-08-02,13777.7184854548,"Escapement"
"Susitna",1.2,2024-08-03,56797.7576977941,"Escapement"
"Susitna",1.3,2024-08-03,81979.3782493895,"Escapement"
"Susitna",2.2,2024-08-03,6785.62276469186,"Escapement"
"Susitna",2.3,2024-08-03,14103.6757681245,"Escapement"
"Susitna",1.2,2024-08-04,57923.8974700772,"Escapement"
"Susitna",1.3,2024-08-04,83604.7987254035,"Escapement"
"Susitna",2.2,2024-08-04,6920.16257726136,"Escapement"
"Susitna",2.3,2024-08-04,14383.311987258,"Escapement"
"Susitna",1.2,2024-08-05,58820.3022248906,"Escapement"
"Susitna",1.3,2024-08-05,84898.6298102573,"Escapement"
"Susitna",2.2,2024-08-05,7027.25596892312,"Escapement"
"Susitna",2.3,2024-08-05,14605.901795929,"Escapement"
"Susitna",1.2,2024-08-06,59518.89699191,"Escapement"
"Susitna",1.3,2024-08-06,85906.950683649,"Escapement"
"Susitna",2.2,2024-08-06,7110.71701996679,"Escapement"
"Susitna",2.3,2024-08-06,14779.3726244743,"Escapement"
"Susitna",1.2,2024-08-07,60295.7393806833,"Escapement"
"Susitna",1.3,2024-08-07,87028.2107229671,"Escapement"
"Susitna",2.2,2024-08-07,7203.52630701445,"Escapement"
"Susitna",2.3,2024-08-07,14972.2734293351,"Escapement"
"Susitna",1.2,2024-08-08,60782.126597506,"Escapement"
"Susitna",1.3,2024-08-08,87730.2405783661,"Escapement"
"Susitna",2.2,2024-08-08,7261.63494201528,"Escapement"
"Susitna",2.3,2024-08-08,15093.0501621126,"Escapement"
"Susitna",1.2,2024-08-09,61312.3324825108,"Escapement"
"Susitna",1.3,2024-08-09,88495.516366684,"Escapement"
"Susitna",2.2,2024-08-09,7324.97858917835,"Escapement"
"Susitna",2.3,2024-08-09,15224.7076816268,"Escapement"
"Susitna",1.2,2024-08-10,61749.893183359,"Escapement"
"Susitna",1.3,2024-08-10,89127.0721825449,"Escapement"
"Susitna",2.2,2024-08-10,7377.25392491269,"Escapement"
"Susitna",2.3,2024-08-10,15333.3601091834,"Escapement"
"Susitna",1.2,2024-08-11,62102.3204717389,"Escapement"
"Susitna",1.3,2024-08-11,89635.7501858778,"Escapement"
"Susitna",2.2,2024-08-11,7419.35837987469,"Escapement"
"Susitna",2.3,2024-08-11,15420.8727225086,"Escapement"
"Susitna",1.2,2024-08-12,62366.4844427803,"Escapement"
"Susitna",1.3,2024-08-12,90017.0328100456,"Escapement"
"Susitna",2.2,2024-08-12,7450.91802462417,"Escapement"
"Susitna",2.3,2024-08-12,15486.46832255,"Escapement"
"Susitna",1.2,2024-08-13,62489.8026946645,"Escapement"
"Susitna",1.3,2024-08-13,90195.0249355457,"Escapement"
"Susitna",2.2,2024-08-13,7465.65084456647,"Escapement"
"Susitna",2.3,2024-08-13,15517.0899652233,"Escapement"
"Susitna",1.2,2024-08-14,62558.660601808,"Escapement"
"Susitna",1.3,2024-08-14,90294.411401561,"Escapement"
"Susitna",2.2,2024-08-14,7473.87729224999,"Escapement"
"Susitna",2.3,2024-08-14,15534.188344381,"Escapement"
"Susitna",1.2,2024-08-15,62597.471422198,"Escapement"
"Susitna",1.3,2024-08-15,90350.4292278606,"Escapement"
"Susitna",2.2,2024-08-15,7478.51401730797,"Escapement"
"Susitna",2.3,2024-08-15,15543.8256126335,"Escapement"
"Susitna",1.2,2024-08-16,62597.471422198,"Escapement"
"Susitna",1.3,2024-08-16,90350.4292278606,"Escapement"
"Susitna",2.2,2024-08-16,7478.51401730797,"Escapement"
"Susitna",2.3,2024-08-16,15543.8256126335,"Escapement"
"Susitna",1.2,2024-08-17,62597.471422198,"Escapement"
"Susitna",1.3,2024-08-17,90350.4292278606,"Escapement"
"Susitna",2.2,2024-08-17,7478.51401730797,"Escapement"
"Susitna",2.3,2024-08-17,15543.8256126335,"Escapement"
"Susitna",1.2,2024-08-18,62597.471422198,"Escapement"
"Susitna",1.3,2024-08-18,90350.4292278606,"Escapement"
"Susitna",2.2,2024-08-18,7478.51401730797,"Escapement"
"Susitna",2.3,2024-08-18,15543.8256126335,"Escapement"
"Susitna",1.2,2024-08-19,62597.471422198,"Escapement"
"Susitna",1.3,2024-08-19,90350.4292278606,"Escapement"
"Susitna",2.2,2024-08-19,7478.51401730797,"Escapement"
"Susitna",2.3,2024-08-19,15543.8256126335,"Escapement"
"Susitna",1.2,2024-08-20,62597.471422198,"Escapement"
"Susitna",1.3,2024-08-20,90350.4292278606,"Escapement"
"Susitna",2.2,2024-08-20,7478.51401730797,"Escapement"
"Susitna",2.3,2024-08-20,15543.8256126335,"Escapement"
"Susitna",1.2,2024-08-21,62597.471422198,"Escapement"
"Susitna",1.3,2024-08-21,90350.4292278606,"Escapement"
"Susitna",2.2,2024-08-21,7478.51401730797,"Escapement"
"Susitna",2.3,2024-08-21,15543.8256126335,"Escapement"
"Susitna",1.2,2024-08-22,62597.471422198,"Escapement"
"Susitna",1.3,2024-08-22,90350.4292278606,"Escapement"
"Susitna",2.2,2024-08-22,7478.51401730797,"Escapement"
"Susitna",2.3,2024-08-22,15543.8256126335,"Escapement"
"Susitna",1.2,2024-08-23,62597.471422198,"Escapement"
"Susitna",1.3,2024-08-23,90350.4292278606,"Escapement"
"Susitna",2.2,2024-08-23,7478.51401730797,"Escapement"
"Susitna",2.3,2024-08-23,15543.8256126335,"Escapement"
"Susitna",1.2,2024-08-24,62597.471422198,"Escapement"
"Susitna",1.3,2024-08-24,90350.4292278606,"Escapement"
"Susitna",2.2,2024-08-24,7478.51401730797,"Escapement"
"Susitna",2.3,2024-08-24,15543.8256126335,"Escapement"
"Susitna",1.2,2024-08-25,62597.471422198,"Escapement"
"Susitna",1.3,2024-08-25,90350.4292278606,"Escapement"
"Susitna",2.2,2024-08-25,7478.51401730797,"Escapement"
"Susitna",2.3,2024-08-25,15543.8256126335,"Escapement"
"Susitna",1.2,2024-08-26,62597.471422198,"Escapement"
"Susitna",1.3,2024-08-26,90350.4292278606,"Escapement"
"Susitna",2.2,2024-08-26,7478.51401730797,"Escapement"
"Susitna",2.3,2024-08-26,15543.8256126335,"Escapement"
"Susitna",1.2,2024-08-27,62597.471422198,"Escapement"
"Susitna",1.3,2024-08-27,90350.4292278606,"Escapement"
"Susitna",2.2,2024-08-27,7478.51401730797,"Escapement"
"Susitna",2.3,2024-08-27,15543.8256126335,"Escapement"
"Susitna",1.2,2024-08-28,62597.471422198,"Escapement"
"Susitna",1.3,2024-08-28,90350.4292278606,"Escapement"
"Susitna",2.2,2024-08-28,7478.51401730797,"Escapement"
"Susitna",2.3,2024-08-28,15543.8256126335,"Escapement"
"Susitna",1.2,2024-08-29,62597.471422198,"Escapement"
"Susitna",1.3,2024-08-29,90350.4292278606,"Escapement"
"Susitna",2.2,2024-08-29,7478.51401730797,"Escapement"
"Susitna",2.3,2024-08-29,15543.8256126335,"Escapement"
"Susitna",1.2,2024-08-30,62597.471422198,"Escapement"
"Susitna",1.3,2024-08-30,90350.4292278606,"Escapement"
"Susitna",2.2,2024-08-30,7478.51401730797,"Escapement"
"Susitna",2.3,2024-08-30,15543.8256126335,"Escapement"
"Susitna",1.2,2024-08-31,62597.471422198,"Escapement"
"Susitna",1.3,2024-08-31,90350.4292278606,"Escapement"
"Susitna",2.2,2024-08-31,7478.51401730797,"Escapement"
"Susitna",2.3,2024-08-31,15543.8256126335,"Escapement"
"Susitna",1.2,2024-09-01,62597.471422198,"Escapement"
"Susitna",1.3,2024-09-01,90350.4292278606,"Escapement"
"Susitna",2.2,2024-09-01,7478.51401730797,"Escapement"
"Susitna",2.3,2024-09-01,15543.8256126335,"Escapement"
"Susitna",1.2,2024-09-02,62597.471422198,"Escapement"
"Susitna",1.3,2024-09-02,90350.4292278606,"Escapement"
"Susitna",2.2,2024-09-02,7478.51401730797,"Escapement"
"Susitna",2.3,2024-09-02,15543.8256126335,"Escapement"
"Susitna",1.2,2024-09-03,62597.471422198,"Escapement"
"Susitna",1.3,2024-09-03,90350.4292278606,"Escapement"
"Susitna",2.2,2024-09-03,7478.51401730797,"Escapement"
"Susitna",2.3,2024-09-03,15543.8256126335,"Escapement"
"Susitna",1.2,2024-09-04,62597.471422198,"Escapement"
"Susitna",1.3,2024-09-04,90350.4292278606,"Escapement"
"Susitna",2.2,2024-09-04,7478.51401730797,"Escapement"
"Susitna",2.3,2024-09-04,15543.8256126335,"Escapement"
"Susitna",1.2,2024-09-05,62597.471422198,"Escapement"
"Susitna",1.3,2024-09-05,90350.4292278606,"Escapement"
"Susitna",2.2,2024-09-05,7478.51401730797,"Escapement"
"Susitna",2.3,2024-09-05,15543.8256126335,"Escapement"
"Susitna",1.2,2024-09-06,62597.471422198,"Escapement"
"Susitna",1.3,2024-09-06,90350.4292278606,"Escapement"
"Susitna",2.2,2024-09-06,7478.51401730797,"Escapement"
"Susitna",2.3,2024-09-06,15543.8256126335,"Escapement"
"Susitna",1.2,2024-09-07,62597.471422198,"Escapement"
"Susitna",1.3,2024-09-07,90350.4292278606,"Escapement"
"Susitna",2.2,2024-09-07,7478.51401730797,"Escapement"
"Susitna",2.3,2024-09-07,15543.8256126335,"Escapement"
"Susitna",1.2,2024-09-08,62597.471422198,"Escapement"
"Susitna",1.3,2024-09-08,90350.4292278606,"Escapement"
"Susitna",2.2,2024-09-08,7478.51401730797,"Escapement"
"Susitna",2.3,2024-09-08,15543.8256126335,"Escapement"
"Susitna",1.2,2024-09-09,62597.471422198,"Escapement"
"Susitna",1.3,2024-09-09,90350.4292278606,"Escapement"
"Susitna",2.2,2024-09-09,7478.51401730797,"Escapement"
"Susitna",2.3,2024-09-09,15543.8256126335,"Escapement"
"Susitna",1.2,2024-09-10,62597.471422198,"Escapement"
"Susitna",1.3,2024-09-10,90350.4292278606,"Escapement"
"Susitna",2.2,2024-09-10,7478.51401730797,"Escapement"
"Susitna",2.3,2024-09-10,15543.8256126335,"Escapement"
"Susitna",1.2,2024-09-11,62597.471422198,"Escapement"
"Susitna",1.3,2024-09-11,90350.4292278606,"Escapement"
"Susitna",2.2,2024-09-11,7478.51401730797,"Escapement"
"Susitna",2.3,2024-09-11,15543.8256126335,"Escapement"
"Susitna",1.2,2024-09-12,62597.471422198,"Escapement"
"Susitna",1.3,2024-09-12,90350.4292278606,"Escapement"
"Susitna",2.2,2024-09-12,7478.51401730797,"Escapement"
"Susitna",2.3,2024-09-12,15543.8256126335,"Escapement"
"Susitna",1.2,2024-09-13,62597.471422198,"Escapement"
"Susitna",1.3,2024-09-13,90350.4292278606,"Escapement"
"Susitna",2.2,2024-09-13,7478.51401730797,"Escapement"
"Susitna",2.3,2024-09-13,15543.8256126335,"Escapement"
"Susitna",1.2,2024-09-14,62597.471422198,"Escapement"
"Susitna",1.3,2024-09-14,90350.4292278606,"Escapement"
"Susitna",2.2,2024-09-14,7478.51401730797,"Escapement"
"Susitna",2.3,2024-09-14,15543.8256126335,"Escapement"
"Susitna",1.2,2024-09-15,62597.471422198,"Escapement"
"Susitna",1.3,2024-09-15,90350.4292278606,"Escapement"
"Susitna",2.2,2024-09-15,7478.51401730797,"Escapement"
"Susitna",2.3,2024-09-15,15543.8256126335,"Escapement"
"Crescent",0.2,2024-06-01,0,"Escapement"
"Crescent",0.3,2024-06-01,0,"Escapement"
"Crescent",0.4,2024-06-01,0,"Escapement"
"Crescent",1.1,2024-06-01,0,"Escapement"
"Crescent",1.2,2024-06-01,0,"Escapement"
"Crescent",1.3,2024-06-01,0,"Escapement"
